Country Name,Country Code,Series,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Barbados,BRB,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,6.03487,..,5.2589,5.09774,6.22941,..,5.09272,4.65652,..,..
Barbados,BRB,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,100.39665,98.32091,..,..,95.40845,95.57431,97.16936,96.00156,97.46608,..
Barbados,BRB,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.01582,1.00073,..,..,1.00442,0.99302,0.99771,0.96503,0.96328,..
Barbados,BRB,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,71.96572,71.40869,..,..,86.00897,88.2299,84.5503,89.41594,83.60438,..
Barbados,BRB,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,95.69098,93.91218,..,..,93.18643,94.08345,95.91661,94.19739,95.73025,..
Barbados,BRB,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,500,981,..,..,1449,905,418,719,328,..
Barbados,BRB,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,95.61658,98.16754,..,..,..,..,..,..,88.74687,..
Barbados,BRB,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,28.27128,29.70349,..,..,..,..,..,..,..,..
Barbados,BRB,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,94.17501,98.63874,..,..,97.10938,91.73467,94.48165,87.72504,94.97083,..
Belarus,BLR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,5.09167,4.68479,4.95964,5.00942,4.81831,4.78752,4.94655,4.79499,..,..
Belarus,BLR,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,104.25981,102.06472,99.84607,98.30365,98.46263,99.22947,101.22424,101.67542,100.38261,..
Belarus,BLR,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.99795,0.99883,1.00062,1.00191,1.00314,1.00156,1.00284,0.99448,0.99773,..
Belarus,BLR,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,91.21001,93.65122,95.91938,97.06911,95.67778,93.89737,92.78032,93.26024,93.59753,..
Belarus,BLR,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,..,94.12549,93.26351,94.81762,96.18941,..,94.80403,..
Belarus,BLR,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,2298,2463,2022,6252,7716,5885,2107,3556,5544,..
Belarus,BLR,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,106.97272,107.90568,104.07646,100.26494,98.66791,96.76221,96.86775,101.68101,104.61791,..
Belarus,BLR,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,48.53475,50.93306,55.80947,66.32075,..,..,..,..,..,..
Belarus,BLR,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,97.33987,100.58205,103.44265,101.79493,102.2391,105.87473,106.35575,106.04902,98.53415,..
Belarus,BLR,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,106.65858,104.83239,107.52811,102.1844,97.37556,94.60168,93.3723,95.87558,100.81665,..
Belgium,BEL,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,6.40799,6.37874,..,6.63966,6.63852,6.53944,6.54513,..,..,..
Belgium,BEL,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,101.80219,101.84109,102.03899,103.89094,103.63292,103.06613,103.25745,103.9583,..,..
Belgium,BEL,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.99766,0.99797,0.99586,1.0013,0.99971,0.9983,0.99886,1.00099,..,..
Belgium,BEL,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,99.51223,99.56684,99.57476,99.43058,98.99701,98.39348,98.1098,97.15438,..,..
Belgium,BEL,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,97.45188,97.57639,97.81485,97.82413,97.63696,98.01233,98.24648,98.87476,..,..
Belgium,BEL,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,11467,10445,8491,8887,9806,7403,5451,2164,..,..
Belgium,BEL,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..
Belgium,BEL,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,19.56643,18.49524,18.6309,44.23109,43.92109,..,27.26442,29.46007,..,..
Belgium,BEL,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,85.51735,85.55169,86.94269,77.67648,75.98532,..,..
Belgium,BEL,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,6.62963,..,..,6.2572,6.4953,6.76618,7.12481,7.37876,..,..
Belize,BLZ,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,110.31811,108.94403,111.82892,109.41333,108.85525,110.18898,111.62242,110.36801,108.73155,..
Belize,BLZ,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.96103,0.95712,0.96648,0.956,0.95336,0.95398,0.95204,0.95157,0.9492,..
Belize,BLZ,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,41.74618,42.00262,44.63502,46.42229,48.84199,46.65942,47.13591,46.71902,46.62745,..
Belize,BLZ,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,95.1229,94.04731,..,94.99419,..,..,..,..,..,..
Belize,BLZ,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,815,1048,115,436,293,190,240,148,302,..
Belize,BLZ,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,100.7419,103.95196,108.05772,101.69878,102.0612,104.2318,105.33762,102.60971,104.47448,..
Belize,BLZ,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,10.003,12.48179,..,0,6.77083,..,..,..,..
Belize,BLZ,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,46.35265,55.25139,58.5978,56.62226,56.44662,59.19019,66.05493,63.57017,63.01353,..
Belize,BLZ,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,98.02898,102.16216,107.01173,105.83766,101.21319,100.90285,104.05805,104.9546,103.9769,..
Benin,BEN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,5.02932,..,4.86816,4.54732,4.32113,4.35643,3.99469,4.84464,4.03814,..
Benin,BEN,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,113.18227,115.83195,120.94827,122.963,124.42811,127.615,126.53536,122.3356,117.95891,..
Benin,BEN,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.89164,0.8949,0.90724,0.91521,0.92427,0.93024,0.93627,0.93503,0.93733,..
Benin,BEN,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,9.5537,9.96151,..,..,12.43614,12.80061,..,14.54943,..
Benin,BEN,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,..,..,..,..,..,..,..,..
Benin,BEN,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,75552,77060,67812,..,59910,..,..,52739,50858,..
Benin,BEN,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,66.71161,71.68802,73.04108,78.6056,79.4544,81.14033,80.74556,..,..,..
Benin,BEN,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Benin,BEN,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,26.5177,..,20.68612,..,23.63084,19.19586,..,..,..
Benin,BEN,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,50.43288,61.23959,57.8839,67.54351,71.10872,67.59424,39.82049,53.25093,..
Bermuda,BMU,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,2.5852,..,..,..,1.75958,1.6986,..,1.50039,..,..
Bermuda,BMU,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,97.55535,95.58685,95.41109,96.54165,100.19871,..,..,..,..
Bermuda,BMU,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,0.98386,0.96771,0.97206,0.96997,0.98176,..,..,..,..
Bermuda,BMU,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,32.74854,42.1365,..,..,..,..,..,..,..
Bermuda,BMU,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,92.98893,90.61033,..,..,..,..,..,..,..
Bermuda,BMU,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,164,315,..,..,..,..,..,..,..
Bermuda,BMU,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,103.20924,95.56136,94.80692,98.23609,88.95028,91.57303,..,..,..,..
Bermuda,BMU,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,..,0,0,..
Bermuda,BMU,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,..,..,87.44939,..,..,..,..
Bermuda,BMU,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,..,..,91.70183,..,..,..,..
Bhutan,BTN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.02447,4.65258,..,5.58966,5.90333,7.32193,6.80249,7.02813,6.64043,..
Bhutan,BTN,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,109.44818,111.66232,112.7385,107.47085,106.22304,104.80431,102.90592,101.26469,100.22383,..
Bhutan,BTN,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.02275,1.01408,1.01488,1.00978,1.01405,1.01085,1.00472,0.99865,1.00166,..
Bhutan,BTN,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,..,..,..,..,..,..,..,25.70228,..
Bhutan,BTN,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,87.74699,89.24738,91.40577,89.27807,..,89.14289,88.10899,87.64798,88.54243,..
Bhutan,BTN,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,12718,11078,8424,8830,..,9398,9687,9574,7456,..
Bhutan,BTN,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,87.29344,89.07045,98.97335,96.63999,96.23844,..,100.66216,100,..,..
Bhutan,BTN,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,79.36041,66.17257,69.727,70.09856,77.54289,78.66393,86.49495,..
Bhutan,BTN,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,79.94543,88.28079,96.38206,103.34831,106.26165,108.59506,108.85932,100.83652,93.01664,..
Bolivia,BOL,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,104.21731,100.28627,97.59756,95.94832,94.75959,94.9035,95.74906,96.87381,97.64904,..
Bolivia,BOL,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.99433,0.99223,0.98645,0.9787,0.97691,0.97968,0.98378,0.98696,0.99004,..
Bolivia,BOL,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,43.99785,49.41166,54.27697,60.58573,65.86095,69.7457,73.22127,73.74035,75.02303,..
Bolivia,BOL,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,90.92034,88.24858,86.56157,85.92499,85.82587,86.85004,88.53281,90.63875,92.7218,..
Bolivia,BOL,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,71018,107307,148890,157794,160472,154801,140451,118356,95364,..
Bolivia,BOL,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,97.25596,96.88193,97.44642,94.44821,90.71196,88.83914,89.91243,91.61031,94.83978,..
Bolivia,BOL,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,82.67698,82.85993,83.48024,86.02862,..,85.79588,83.04286,79.69654,80.36766,..
Bolivia,BOL,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,94.43156,96.48368,96.913,94.53868,92.24226,87.91441,88.61383,90.65387,93.5348,..
Bosnia and Herzegovina,BIH,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,31.72939,..
Bosnia and Herzegovina,BIH,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,..,..,..,..,..,114.37085,..
Bosnia and Herzegovina,BIH,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,104.10452,103.6491,102.14022,102.06448,..,..,..,..
Botswana,BWA,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,0.98179,0.97483,0.97034,0.97776,..,..,..,..
Botswana,BWA,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,..,13.29432,16.14089,18.60392,18.35929,..,..,..,..
Botswana,BWA,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,88.64898,88.75808,88.10205,..,..,..,..,..
Botswana,BWA,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,35318,35645,36284,..,..,..,..,..
Botswana,BWA,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,..,..,101.20842,100.66117,..,..,..,..,..,..
Botswana,BWA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,7.48648,..,..,..,..,..
Botswana,BWA,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,95.16241,38.40603,..,..,..,..,..
Botswana,BWA,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,67.71778,102.75374,69.12576,..,..,..,..,..
Brazil,BRA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,5.6488,5.73741,5.8551,5.83885,5.94848,6.24106,..,..,..,..
Brazil,BRA,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,127.55449,131.12866,111.47087,111.69786,110.39203,112.44399,113.40708,..,..
Brazil,BRA,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,0.92918,0.95204,0.95885,0.95706,0.95945,0.97469,0.96607,..,..
Brazil,BRA,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,..,..,76.86422,80.21091,80.36334,88.13748,86.8889,..,..
Brazil,BRA,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,94.57989,98.69599,93.90186,94.72819,94.68207,..,..,..,..
Brazil,BRA,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,489316,..,..,..,..,..,54096,..,..
Brazil,BRA,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,25.27729,27.04859,..,..,..,..,..,..,..
Brazil,BRA,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,83.57648,80.90755,73.63773,71.64421,76.36407,..,..
Brazil,BRA,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,99.94689,..,103.03381,99.30489,104.81797,..,..
British Virgin Islands,VGB,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.817,..,..,..,..,5.13479,..,2.35899,..,..
British Virgin Islands,VGB,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,101.20887,101.93462,103.45061,108.65922,114.52555,118.67794,125.92593,..,..
British Virgin Islands,VGB,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,0.9581,0.9695,0.9576,0.954,0.93656,0.94539,0.95761,..,..
British Virgin Islands,VGB,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,91.79453,94.04601,..,..,..,..,..,..
British Virgin Islands,VGB,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,2,171,103,20,..,..,..,..,..
British Virgin Islands,VGB,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,..,87.1734,90.8046,93.90519,82.55034,95.06726,90.59633,95.49763,..,..
British Virgin Islands,VGB,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,81.17359,67.69596,66.27907,72.99771,71.68539,78.53982,..,..
British Virgin Islands,VGB,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,78.71854,87.13318,70.69351,84.75336,86.30137,51.53664,..,..
Brunei Darussalam,BRN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,2.04661,3.3221,2.88959,..,3.35319,..,4.42541,..,..,..
Brunei Darussalam,BRN,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,106.30196,106.48795,105.44908,105.92838,105.53414,105.34552,107.06718,104.86244,103.59343,..
Brunei Darussalam,BRN,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.99564,0.99404,0.99112,0.99665,1.00076,0.99665,0.99899,1.00009,1.00833,..
Brunei Darussalam,BRN,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,59.39534,61.03785,60.79483,64.9789,63.38553,62.88459,62.13289,61.18106,58.33253,..
Brunei Darussalam,BRN,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,106,167,62,260,59,145,295,..
Brunei Darussalam,BRN,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,105.35389,110.977,107.06998,106.12393,100.11754,102.17228,..,107.42722,107.97872,..
Brunei Darussalam,BRN,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,9.41266,10.19076,12.8534,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,105.03908,109.89598,106.4985,105.58434,101.99012,103.10385,104.85976,..
Brunei Darussalam,BRN,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,94.42586,..,105.91329,105.26467,99.028,100.22014,105.1952,105.14004,105.49174,..
Bulgaria,BGR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.86346,3.56303,3.50203,4.07685,..,..,..,..,..,..
Bulgaria,BGR,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,108.15707,103.32466,99.89592,97.61666,96.28931,93.70726,90.58599,89.05228,..,..
Bulgaria,BGR,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.99688,0.99513,0.99165,0.99136,0.99253,0.98992,0.98943,0.99389,..,..
Bulgaria,BGR,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,76.56885,77.26279,76.45676,76.79328,77.23026,76.75718,74.55339,73.16108,..,..
Bulgaria,BGR,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,95.61473,93.79741,92.67867,90.18857,87.26579,86.31274,..,..
Bulgaria,BGR,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,450,514,6389,11428,15467,21711,29488,34641,..,..
